x,y,land_area,Biodiversity Importance (Marine Integrated),Marine Intactness (2013),Biodiversity Importance (Marine Fish),Biodiversity Importance (Marine Crustacean),Biodiversity Importance (Shell),Biodiversity Importance (Seabird),Biodiversity Importance (Marine Mammal),Biodiversity Importance (Marine Algae),Biodiversity Importance (Coral),Biodiversity Importance (Marine Reptile),Marine Fish Species Richness,Marine Crustacean Species Richness,Shell Species Richness,Seabird Species Richness,Marine Mammal Species Richness,Marine Algae Species Richness,Coral Species Richness,Marine Reptile Species Richness,Biodiversity Importance (Marine Integrated) (Rank Percentile),Marine Intactness (2013) (Rank Percentile),Biodiversity Importance (Marine Fish) (Rank Percentile),Biodiversity Importance (Marine Crustacean) (Rank Percentile),Biodiversity Importance (Shell) (Rank Percentile),Biodiversity Importance (Seabird) (Rank Percentile),Biodiversity Importance (Marine Mammal) (Rank Percentile),Biodiversity Importance (Marine Algae) (Rank Percentile),Biodiversity Importance (Coral) (Rank Percentile),Biodiversity Importance (Marine Reptile) (Rank Percentile),Marine Fish Species Richness (Rank Percentile),Marine Crustacean Species Richness (Rank Percentile),Shell Species Richness (Rank Percentile),Seabird Species Richness (Rank Percentile),Marine Mammal Species Richness (Rank Percentile),Marine Algae Species Richness (Rank Percentile),Coral Species Richness (Rank Percentile),Marine Reptile Species Richness (Rank Percentile)
-88.4166666666667,28.75,,0.9631,0.5112,0.9688,0.9709,0.9704,0.9341,0.983,0.9054,0.9721,0.9636,892.0,538.0,369.0,19.0,27.0,23.0,65.0,7.0,3.6900000000000044,74.2,3.1200000000000006,2.9100000000000015,2.959999999999996,6.589999999999996,1.7000000000000015,9.46,2.7900000000000036,3.639999999999999,4.5,2.9,3.7,8.8,2.2,23.7,8.5,5.8
-80.0833333333333,25.4166666666667,,0.9995,0.4197,0.9989,0.9992,0.9999,0.9727,0.9925,0.9888,0.9996,0.9924,2451.0,1244.0,1582.0,22.0,28.0,160.0,255.0,12.0,0.04999999999999449,86.7,0.10999999999999899,0.08000000000000229,0.009999999999998899,2.729999999999999,0.7499999999999951,1.1199999999999988,0.039999999999995595,0.7600000000000051,0.5,0.1,0.1,6.5,1.9,2.3,1.9,3.1
-80.75,28.25,280.008148193359,0.9987,0.4053,0.9961,0.9983,0.9988,0.9788,0.9973,0.9823,0.9795,0.9998,1877.0,888.0,1291.0,25.0,32.0,171.0,173.0,15.0,0.12999999999999678,88.2,0.39000000000000146,0.17000000000000348,0.11999999999999789,2.1199999999999997,0.27000000000000357,1.770000000000005,2.0499999999999963,0.019999999999997797,1.4,0.7,0.3,4.8,1.1,1.6,4.1,2.2
-80.5833333333333,28.4166666666667,80.0928344726562,0.9983,0.4714,0.9958,0.9975,0.9988,0.9789,0.9971,0.9803,0.9831,0.9996,2054.0,905.0,1288.0,25.0,33.0,162.0,191.0,15.0,0.17000000000000348,80.6,0.41999999999999815,0.24999999999999467,0.11999999999999789,2.1100000000000008,0.29000000000000137,1.970000000000005,1.6900000000000026,0.039999999999995595,1.1,0.6,0.3,4.8,0.9,2.1,3.6,2.2
-89.9166666666667,29.5833333333333,256.259399414062,0.9761,0.6602,0.9746,0.9696,0.9731,0.9573,0.9775,0.9345,0.8798,0.9967,597.0,263.0,196.0,9.0,18.0,42.0,2.0,7.0,2.3900000000000032,38.4,2.539999999999998,3.0399999999999983,2.6900000000000035,4.269999999999996,2.2499999999999964,6.550000000000001,12.019999999999998,0.32999999999999696,6.0,8.1,6.4,27.0,8.1,18.8,41.3,5.8
-93.5833333333333,29.75,124.561134338379,0.9879,0.6107,0.9872,0.9825,0.9844,0.9558,0.9941,0.9489,0.9373,0.9988,784.0,436.0,371.0,14.0,22.0,59.0,7.0,9.0,1.21,51.6,1.2800000000000034,1.749999999999996,1.5599999999999947,4.420000000000002,0.5900000000000016,5.110000000000003,6.269999999999998,0.11999999999999789,5.0,4.2,3.7,15.1,4.6,15.2,22.5,4.4
-89.4166666666667,29.0833333333333,6.75706243515015,0.971,0.2212,0.9737,0.9633,0.9788,0.9521,0.9835,0.9148,0.9316,0.991,673.0,301.0,279.0,13.0,22.0,27.0,8.0,7.0,2.9000000000000026,99.0,2.629999999999999,3.6699999999999955,2.1199999999999997,4.790000000000005,1.649999999999996,8.520000000000005,6.840000000000002,0.9000000000000008,5.6,6.8,4.8,17.1,4.6,22.5,21.0,5.8
-89.75,29.0833333333333,,0.9783,0.6748,0.9848,0.9775,0.9856,0.949,0.9859,0.9506,0.9479,0.9913,1120.0,500.0,455.0,13.0,25.0,73.0,21.0,9.0,2.1700000000000053,34.3,1.5199999999999991,2.2499999999999964,1.4399999999999968,5.100000000000005,1.4100000000000001,4.9399999999999995,5.2100000000000035,0.8700000000000041,3.6,3.3,2.9,17.1,3.0,12.7,13.8,4.4
-82.75,23.0833333333333,44.258056640625,0.9804,0.3945,0.9856,0.9879,0.9885,0.9397,0.9504,0.962,0.9897,0.9652,1852.0,866.0,808.0,23.0,18.0,98.0,148.0,5.0,1.959999999999995,89.2,1.4399999999999968,1.21,1.1499999999999955,6.030000000000002,4.959999999999997,3.8000000000000034,1.0299999999999976,3.4800000000000053,1.5,0.8,1.1,5.9,8.1,8.8,4.9,8.6
-89.5833333333333,29.25,0.749566853046417,0.9742,0.6483,0.9756,0.9697,0.979,0.954,0.9826,0.9239,0.9258,0.9936,670.0,319.0,271.0,12.0,21.0,34.0,6.0,7.0,2.5800000000000045,41.7,2.4399999999999977,3.0299999999999994,2.100000000000002,4.600000000000004,1.739999999999997,7.609999999999994,7.420000000000004,0.6399999999999961,5.6,6.3,5.0,19.3,5.3,20.6,24.4,5.8
-65.4166666666667,16.75,,0.7908,0.4158,0.8719,0.8397,0.8585,0.5985,0.687,0.7172,0.8298,0.9345,189.0,128.0,17.0,6.0,7.0,1.0,3.0,5.0,20.920000000000005,87.1,12.809999999999999,16.03,14.149999999999995,40.15,31.299999999999994,28.280000000000005,17.020000000000003,6.550000000000001,11.3,19.9,23.8,37.8,28.7,67.5,34.2,8.6
-90.5833333333333,28.4166666666667,,0.9718,0.5411,0.9834,0.9804,0.9773,0.9082,0.9658,0.9255,0.9769,0.9833,1203.0,620.0,411.0,14.0,26.0,46.0,50.0,10.0,2.8200000000000003,68.5,1.6599999999999948,1.959999999999995,2.2700000000000053,9.18,3.420000000000001,7.450000000000001,2.310000000000001,1.6700000000000048,3.3,2.1,3.3,15.1,2.6,17.9,9.6,3.9
-90.0833333333333,29.5833333333333,182.295318603516,0.9736,0.3207,0.9739,0.965,0.9702,0.9576,0.9746,0.9229,0.8816,0.9957,519.0,230.0,164.0,11.0,17.0,35.0,1.0,8.0,2.639999999999998,95.1,2.610000000000001,3.500000000000003,2.980000000000005,4.239999999999999,2.539999999999998,7.709999999999995,11.839999999999995,0.42999999999999705,6.4,9.7,7.2,21.4,9.2,20.4,56.6,5.0
-82.25,25.9166666666667,,0.9961,0.7416,0.9874,0.9994,0.9986,0.912,0.9804,0.9597,0.9943,0.9865,1728.0,1031.0,1199.0,15.0,25.0,115.0,218.0,12.0,0.39000000000000146,19.7,1.2599999999999945,0.060000000000004494,0.13999999999999568,8.799999999999997,1.959999999999995,4.03,0.5700000000000038,1.3499999999999956,1.7,0.4,0.4,13.3,3.0,6.6,2.8,3.1
-89.4166666666667,29.5833333333333,,0.9721,0.7213,0.9749,0.9695,0.9742,0.9434,0.9683,0.9232,0.8744,0.9946,553.0,267.0,195.0,11.0,18.0,33.0,1.0,7.0,2.7900000000000036,23.1,2.510000000000001,3.049999999999997,2.5800000000000045,5.659999999999998,3.169999999999995,7.679999999999998,12.560000000000004,0.539999999999996,6.2,8.0,6.4,21.4,8.1,20.8,56.6,5.8
-80.0833333333333,25.75,22.440071105957,0.9997,0.3202,0.9992,0.9996,0.9999,0.9778,0.9945,0.9902,0.9994,0.9951,2542.0,1271.0,1677.0,23.0,29.0,163.0,257.0,13.0,0.029999999999996696,95.2,0.08000000000000229,0.039999999999995595,0.009999999999998899,2.2199999999999998,0.5499999999999949,0.9800000000000031,0.060000000000004494,0.49000000000000155,0.4,0.1,0.0,5.9,1.7,2.1,1.8,2.8
-89.25,29.25,185.892578125,0.9796,0.5785,0.9817,0.9724,0.9822,0.9459,0.9851,0.9166,0.898,0.9964,621.0,284.0,240.0,13.0,21.0,31.0,4.0,8.0,2.0399999999999974,59.3,1.8299999999999983,2.759999999999996,1.7800000000000038,5.410000000000004,1.4900000000000024,8.340000000000003,10.199999999999998,0.36000000000000476,5.8,7.3,5.5,17.1,5.3,21.4,29.9,5.0
-89.75,29.4166666666667,151.913543701172,0.0077,0.5482,0.0224,0.0077,0.0077,0.0077,0.0077,0.0638,0.1005,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22999999999999,67.0,97.76,99.22999999999999,99.22999999999999,99.22999999999999,99.22999999999999,93.62,89.95,90.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
-89.4166666666667,28.75,,0.9763,0.2721,0.9857,0.9741,0.9849,0.9514,0.9859,0.9468,0.9543,0.9885,1256.0,540.0,489.0,13.0,27.0,79.0,27.0,11.0,2.3700000000000054,97.6,1.429999999999998,2.5900000000000034,1.5100000000000002,4.859999999999998,1.4100000000000001,5.320000000000002,4.569999999999997,1.1499999999999955,3.1,2.9,2.6,17.1,2.2,11.7,12.5,3.5
-90.75,29.25,231.616149902344,0.9799,0.6057,0.9783,0.9763,0.9784,0.9561,0.9813,0.9401,0.9016,0.9977,685.0,349.0,279.0,12.0,19.0,57.0,5.0,9.0,2.0100000000000007,52.8,2.1700000000000053,2.3700000000000054,2.1599999999999953,4.390000000000005,1.870000000000005,5.989999999999995,9.840000000000003,0.22999999999999687,5.5,5.7,4.8,19.3,7.0,15.6,26.8,4.4
-61.5833333333333,10.25,132.727111816406,0.9741,0.408,0.9918,0.9718,0.9771,0.9105,0.9684,0.9539,0.9336,0.9921,818.0,381.0,308.0,13.0,14.0,66.0,13.0,9.0,2.5900000000000034,87.9,0.8199999999999985,2.8200000000000003,2.290000000000003,8.950000000000003,3.159999999999996,4.610000000000003,6.6400000000000015,0.7900000000000018,4.9,5.1,4.4,17.1,12.6,13.9,16.6,4.4
-89.0833333333333,29.0833333333333,59.3119926452637,0.9784,0.5758,0.9836,0.97,0.9852,0.9538,0.9843,0.9243,0.9287,0.9941,785.0,320.0,333.0,15.0,22.0,36.0,8.0,8.0,2.1599999999999953,59.9,1.639999999999997,3.0000000000000027,1.4800000000000035,4.620000000000002,1.5700000000000047,7.5699999999999985,7.130000000000003,0.5900000000000016,5.0,6.3,4.1,13.3,4.6,20.1,21.0,5.0
-158.083333333333,21.25,37.6326103210449,0.9995,0.6259,0.9992,0.9992,0.9997,0.9998,0.9482,0.9998,0.9996,0.975,1962.0,797.0,1033.0,46.0,22.0,182.0,226.0,9.0,0.04999999999999449,47.6,0.08000000000000229,0.08000000000000229,0.029999999999996696,0.019999999999997797,5.179999999999996,0.019999999999997797,0.039999999999995595,2.500000000000002,1.3,1.0,0.6,0.6,4.6,1.1,2.6,4.4
-92.25,19.25,,0.9611,0.6532,0.9686,0.9829,0.9717,0.871,0.9058,0.9617,0.9716,0.9695,1469.0,869.0,543.0,20.0,21.0,117.0,187.0,9.0,3.8900000000000046,40.3,3.1399999999999983,1.7100000000000004,2.829999999999999,12.9,9.419999999999995,3.83,2.839999999999998,3.049999999999997,2.4,0.7,2.3,7.9,5.3,6.3,3.7,4.4
-91.4166666666667,29.5833333333333,233.098937988281,0.9725,0.3366,0.9707,0.9569,0.9657,0.9417,0.9764,0.8707,0.6967,0.9953,330.0,158.0,87.0,9.0,14.0,8.0,0.0,6.0,2.749999999999997,94.0,2.9299999999999993,4.310000000000002,3.4299999999999997,5.830000000000002,2.3599999999999954,12.929999999999996,30.330000000000002,0.47000000000000375,7.9,15.6,10.3,27.0,12.6,34.3,100.0,6.7
-73.25,23.0833333333333,,0.8255,0.6281,0.8896,0.848,0.9077,0.7842,0.7174,0.8162,0.8444,0.8824,217.0,143.0,35.0,8.0,6.0,1.0,6.0,3.0,17.45,47.0,11.040000000000006,15.200000000000003,9.230000000000004,21.58,28.259999999999998,18.379999999999995,15.559999999999995,11.760000000000003,10.2,17.5,17.0,30.3,32.8,67.5,24.4,17.9
-90.9166666666667,28.4166666666667,,0.9744,0.5479,0.9849,0.9825,0.979,0.9096,0.9711,0.9224,0.98,0.9832,1214.0,644.0,436.0,14.0,26.0,38.0,54.0,11.0,2.5599999999999956,67.1,1.5100000000000002,1.749999999999996,2.100000000000002,9.040000000000003,2.8900000000000037,7.76,2.0000000000000018,1.6800000000000037,3.2,1.9,3.0,15.1,2.6,19.7,9.3,3.5
-158.083333333333,21.5833333333333,241.258377075195,0.9999,0.5512,1.0,0.9995,0.9999,0.9995,0.9369,0.9994,0.9984,0.9725,1885.0,765.0,1016.0,42.0,20.0,174.0,206.0,9.0,0.009999999999998899,66.1,0.0,0.04999999999999449,0.009999999999998899,0.04999999999999449,6.310000000000004,0.060000000000004494,0.16000000000000458,2.749999999999997,1.4,1.1,0.6,0.8,6.1,1.4,3.2,4.4
-79.9166666666667,26.25,,0.9979,0.4479,0.9939,0.9938,0.9995,0.9794,0.9839,0.9729,0.9988,0.9867,1934.0,944.0,1248.0,19.0,22.0,121.0,219.0,10.0,0.20999999999999908,83.6,0.6099999999999994,0.6199999999999983,0.04999999999999449,2.059999999999995,1.6100000000000003,2.7100000000000013,0.11999999999999789,1.3299999999999979,1.3,0.5,0.3,8.8,4.6,5.9,2.8,3.9
-82.25,9.41666666666667,70.3449478149414,0.9971,0.5672,0.9967,0.992,0.9951,0.9259,0.9934,0.9822,0.9993,0.9985,1767.0,766.0,910.0,18.0,24.0,159.0,89.0,12.0,0.29000000000000137,61.7,0.32999999999999696,0.8000000000000007,0.49000000000000155,7.4100000000000055,0.660000000000005,1.7800000000000038,0.07000000000000339,0.14999999999999458,1.7,1.1,0.9,9.7,3.4,2.3,7.1,3.1
-80.25,25.4166666666667,27.1583843231201,0.9999,0.3527,0.9998,0.9999,1.0,0.9811,0.9982,0.9922,0.9983,0.9998,2622.0,1250.0,1831.0,32.0,31.0,178.0,246.0,15.0,0.009999999999998899,92.8,0.019999999999997797,0.009999999999998899,0.0,1.8900000000000028,0.18000000000000238,0.7800000000000029,0.17000000000000348,0.019999999999997797,0.4,0.1,0.0,2.2,1.2,1.2,2.1,2.2
